,smiles,logP,qed,SAS
207,O=C(N[C@@H](CO)c1ccco1)c1cc(Cl)ccc1OC1CCCC1,3.7178,0.809840923461,2.7745847043408163
208,Cc1cc(N(C)C)ccc1NC(=O)c1c[nH]c2nccc(Cl)c12,3.8430199999999997,0.7433601726960001,2.381573667204604
209,CCOC(=O)c1cccc(NC(=O)c2cn[nH]c2C)c1,2.14712,0.838794932463,1.9262932679189082
210,CCC(CC)[S@](=O)CCC(=O)[O-],0.0637,0.612832192332,4.391498230342084
211,COCc1ccc(C(=O)N(C)Cc2ccc(Cl)s2)cc1,3.8201,0.814100560616,1.9918918942925359
212,O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1cc(Cl)c(Cl)cc1Cl,4.4546,0.6119463632159999,2.174543324088731
213,CC[C@@H](C)NC(=O)c1ccc2c(c1)CCCN2S(C)(=O)=O,1.9271,0.9291999408830001,2.5472284727280474
214,COc1ccc(C)cc1-n1nnnc1SCC(=O)Nc1cc(C)cc(C)c1,3.3269599999999997,0.645846701396,2.167714220947333
215,C[C@H](NC(=O)Cc1ccc[nH]1)C(=O)N1CCCC[C@H]1C,1.4629,0.883577214196,3.1708323129153646
216,CCOC(=O)[C@H]1CCCN(C(=O)c2cc(C(C)C)n(C)n2)C1,1.9588,0.802111408858,2.8759756588753462
217,C[C@H]([NH2+]Cc1nc(Cc2ccccc2)no1)[C@@H](C)n1cccn1,1.57,0.7250286825839999,3.937529018888773
218,c1cc(CN2CC[NH+](Cc3ccc4c(c3)OCCO4)CC2)no1,0.3465,0.9017416248469999,3.6398541542447367
219,CCCCNC(=O)CCc1c(C)nc2c3ccccc3nn2c1C,3.34824,0.6943056199590001,2.227745926161965
220,O=C(C[C@@H]1C[NH2+]CCO1)N[C@H]1C=CS(=O)(=O)C1,-2.2344,0.637859288694,4.83794793452932
221,C[C@@H]1CCO[C@@H]1C(=O)N1CC[C@H](C(N)=O)c2ccccc21,1.4172,0.903394811691,3.6623936996894
222,CCC[NH2+][C@H](Cc1nn(C)c2ccccc12)c1ncc[nH]1,1.5536,0.727857679117,3.96099385402492
223,CC(C)c1noc(-c2cc[nH+]c(N3CCN(C(=O)[C@H]4C[C@H]4C)CC3)c2)n1,1.9787,0.841583959799,4.096947011804689
224,O=C(NCc1cccnc1)NCc1ccnc(OCC(F)F)c1,2.1199,0.821681596709,2.354917395351457
225,C[C@@H](NC(=O)N1CCCCCCC1)[C@@H]1CCCO1,2.5296,0.8211297565350001,2.87227473726056
226,COc1ccc([C@H]2C(C(=O)NCc3ccccc3)=C(C)Nc3ncnn32)cc1OC,2.9006,0.6500247306979999,2.966996423872218
227,Cc1cc(=O)n2c(n1)SC[C@@H]2CC(=O)NCCC(C)C,1.75092,0.8469500852930001,3.0855383068702364
228,CC(C)C1=CN=N[C@H]1[C@H]1CCC[NH+](C[C@@H](C)Cc2ccc3c(c2)OCO3)C1,3.2631,0.8217126082639999,5.059660169025172
229,COc1cc(CNC(=O)c2occc2Br)ccn1,2.3757,0.9419660697679999,2.3871285481638616
230,Cc1cccc(COc2ccc(Br)cc2/C=C2\SC(=S)NC2=O)c1,4.82532,0.543590320984,2.3232680981076648
231,O=C(N[C@@H]1CCO[C@@H]1c1ccc(Cl)c(F)c1)[C@H]1Cc2ccccc2O1,3.429,0.891943395671,3.4437419933999758
232,Cc1ccc([C@]2([NH3+])CC[C@@H]2C)cc1,1.86212,0.6805977477940001,3.791473025774513
233,O=C(CNC(=O)c1ccco1)OCC(=O)c1ccc2ccccc2c1,2.5887,0.5504286903419999,1.9949012361766432
234,O=C(c1cc2c(F)cccc2[nH]1)N(C[C@@H]1CCCO1)c1ccncc1,3.5278,0.7726368656679999,2.9641943492456324
235,Cc1cc(C)c(NC(=O)c2cc3ccccc3n2C)c(C)c1,4.35586,0.7165716259550001,1.9778325627353064
236,CSc1ccccc1NC(=O)N[C@@H](CO)c1ccc(Cl)cc1,3.917,0.7010408647849999,2.4556169988257204
237,Cc1cc(Br)ccc1CNC(=O)C1CC=CC1,3.3399199999999998,0.835505039313,2.224511774148249
238,COc1ccc(CN/C(C)=C2/C(=O)N(c3ccc(OC)cc3)N=C2C)cc1,3.4901,0.7785028958429999,2.1814674598137302
239,O=C(COC(=O)C1(c2ccccc2F)CCCC1)N1CCOCC1,2.0395,0.7940855395540001,2.301103038103731
240,CC1(C)C(=O)NCC[NH+]1Cc1ccc(OCC(F)F)cc1,0.6238,0.8525491944,4.0682124738448975
241,Cc1ccc([N+](=O)[O-])cc1C(=O)Nc1ccc(C(=O)NC(C)C)cc1,3.2937199999999995,0.632242372499,1.817735851561256
242,C[C@@H]([C@@H](O)c1ccc2ncnn2c1)[N+](=O)[O-],0.4279,0.612613347161,3.818362170694437
243,C[C@H](Oc1ccc(Cl)c(Cl)c1)C(=O)NC[C@H]1CCC[C@@H]1O,3.0379,0.861574164868,3.042296977124997
244,COC[C@H]1CCC[NH+](Cc2cc(C)n(Cc3ccco3)c2C)C1,2.1875400000000003,0.888182028116,4.335534237550709
245,Cc1ccc([C@H](C)NC(=O)CN(C)C(=O)OC(C)(C)C)cc1F,3.17822,0.911884826115,2.5657720746624206
246,CC(=O)NCCC(=O)N1CCC[C@@H](C)C1,0.7711,0.76342643389,2.3678320621435383
247,COc1ccc(N2CCn3c2nn(CC(N)=O)c(=O)c3=O)cc1,-0.9494,0.763627782533,2.4414647729738324
248,ClC(Cl)(Cl)c1nonc1C(Cl)(Cl)Cl,3.7230000000000003,0.666235995203,3.884031358400435
249,CCc1sc(C(=O)N2CCN([C@@H](C(N)=O)c3ccccc3)CC2)cc1C,2.60332,0.8760293190039999,2.7513557426801736
250,C[NH+](C)Cc1cc(NC(=O)CCCC(=O)N2CCCCCC2)[nH]n1,0.5656,0.693651043405,3.3037081433565354
251,C[C@@H](Nc1ccc(COC(C)(C)C)cc1)c1ccc(C#N)cc1,5.04648,0.806257774197,2.5171127958162707
252,NC(=O)c1ccc(NC(=O)c2cccn(Cc3ccc(F)cc3)c2=O)cc1,2.3869,0.7271756951330001,1.9049178646720293
253,Cc1cc(C(=O)N2CC[C@H](C)C[C@H]2C)c2c(C)nn(C)c2n1,2.84574,0.807639229122,3.1466466329524434
254,Cc1c(C(=O)N2CCCC2)oc2c1-c1nn(CC(=O)N3C[C@@H](C)C[C@@H](C)C3)cc1CC2,3.2906199999999997,0.745065442292,3.572807958389061
255,Cc1cc(C)cc(NC(=O)CC(C)C)c1,3.28804,0.791924213945,1.719999657265456
256,COc1cc(OC)cc([C@H]2CC[NH+](CCC(F)(F)F)C2)c1,2.0284,0.903688569247,4.271184986383532
257,CCn1ccnc(N2CCCC[C@@H](N3CC[NH+](C)CC3)C2)c1=O,-0.5476,0.84490191485,3.953671515221864
258,C[C@@H]1CCC[C@](O)(c2ccc(Cl)s2)CC1,4.1893,0.705974881999,3.3379130978663065
259,CCOC(=O)C[C@H](C)CNC(=O)C(=O)N1CCc2ccc(C)cc21,1.58962,0.66200702499,2.879646364419866
260,COc1ccccc1C[NH+]1CCC[C@H](N2CCCC2=O)C1,0.8649,0.905961479893,4.050949973120932
261,CCNc1ccc2c(OC)ccc(F)c2n1,2.8143,0.857525067712,2.0778869368867934
262,Oc1ccc(C2[NH+](Cc3ccccc3)CC[NH+]2Cc2ccccc2)c(O)c1,1.2802,0.559110807826,4.299541175286278
263,Fc1ccc([C@@H]2C[C@@H](c3ccc(Br)cc3)Nc3ncnn32)cc1Br,5.0885,0.566024471588,3.5856742737356377
264,COc1ccc(O)c(CNC2CC[NH+](Cc3ccccc3Cl)CC2)c1,2.3913,0.740325880626,3.2347031592535647
265,Cc1ccc(NCc2cccc(C(=O)NCc3ccco3)c2)c(F)c1,4.26922,0.676882020174,1.951214697715104
266,Cc1c(C(=O)N(C)[C@@H]2CCN(c3ccccc3Cl)C2=O)cnn1C,2.25942,0.858036543576,2.9277239867974885
267,Cc1nc(C(C)(C)C)[nH]c(=O)c1C(=O)Nc1cccc(Cl)c1C,3.5899400000000004,0.859556264621,2.42194254724874
268,CCOC(=O)[C@H]1CCCN(C(=O)c2cn(CCc3ccccc3)nn2)C1,1.9361,0.743632092934,2.610463021921481
269,C[C@@H]1[C@H](C(=O)[O-])CCN1S(=O)(=O)c1ccc(F)c(Cl)c1,0.6281,0.8331235036679999,3.537153352724612
270,CC1CCC(OC(=O)C2=NC3=C(C(=O)C[C@@H](c4ccccc4)C3)[C@H]2C)CC1,4.5998,0.703204520522,3.500590556285027
271,CN(Cc1ccno1)Cc1c(C(=O)N2CC[NH+](C3CCCCC3)CC2)nc2ccccn12,1.6277,0.640208900691,3.789982364327197
272,Cc1cc(F)c([C@@H]([NH3+])[C@H]2Cc3ccccc3O2)cc1F,2.55992,0.897045085147,3.6528490711571253
273,COc1ccc(OCC(=O)N/N=C2\CCCc3ccccc32)cc1,2.9308,0.8527236096259999,2.021619397396613
274,CC(C)[NH+]1CCC(N2CC[NH+](Cc3c(F)ccc(F)c3F)C[C@@H]2CCO)CC1,0.0111,0.604013742228,5.259319814511188
275,CC[NH2+][C@@H](C)c1cc(F)c(C)cc1N1C[C@H](C)S[C@H](C)C1,3.10862,0.909867418239,4.528861098303275
276,CC(C)c1nsc(NC[C@H](C2CC2)[NH+](C)C)n1,0.9965,0.8079386748540001,4.399227846739848
277,Cc1ccc(-c2nc(C[NH+]3CCCC[C@H]3c3cccnc3)c(C)o2)s1,3.7250400000000004,0.754297197054,4.300639569898072
278,COc1cccc(C2=C[C@H](C(=O)N3CCCCC3)N=N2)c1,2.883,0.8503248850949999,3.149293727921515
279,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1cc(S(=O)(=O)NC2CC2)ccc1Br,2.3117,0.47610910091200004,2.325244731068792
280,c1ccc2c(c1)CC[C@H]([C@H]1CCCc3cccnc31)N2,3.9284,0.815534371594,3.173905994234046
281,Cc1ccc(NC(=S)NC(C)C)cc1C,2.99824,0.7444710957940001,1.7934327341885314
282,C[C@@H](Nc1ccc2c(c1)CCC2)C(=O)N1CCCC1,2.5981,0.9010927562630001,2.458359287171149
283,CCOc1ccc(Nc2ccc(C#N)c([N+](=O)[O-])c2)cc1,3.6087800000000003,0.651562781426,2.045455354460852
284,CC(C)OC(=O)CCNC(=O)c1cnn(-c2ccc(F)cc2)n1,1.4779,0.822812388656,2.291660205666142
285,CCCCOc1ccccc1NC(=O)c1scnc1C1CC1,4.4517,0.734537328733,2.300655225318625
286,O=C1N=C(N2CCCCC2)S/C1=C1/C(=O)Nc2ccccc21,2.4651,0.747021214321,2.4973574918021413
287,Cc1c([C@H](C)NC(=O)c2[nH]c3ccccc3c2Cl)cnn1C,3.3542199999999998,0.763445661593,2.787395154461727
288,CSc1cccc2sc(N3CCN(C(=O)c4ccn(C(C)C)n4)CC3)nc12,3.758,0.605024749428,2.588306381418441
289,Cc1ccc(C)c2nc3sc(C(=O)Nc4ccc5c(c4)OCO5)c(N)c3cc12,4.62954,0.497208168204,2.4309879292780483
290,COC(=O)CCN(Cc1cnc2ncccn12)C1CCOCC1,1.2734,0.755977216399,2.8269471208498387
291,O=C(c1c[nH]c2ccc(F)cc12)N(CC1CC1)CC(F)(F)F,3.7215,0.833617378046,2.4771833571867568
292,O=C(Cc1ccc(Cl)cc1)/N=C1/S[C@@H]2CS(=O)(=O)C[C@H]2N1c1cc(Cl)ccc1Cl,4.4909,0.6076754783789999,3.3482362314749468
293,Cc1cccc(C)c1NC(=O)C[NH+]1CCC(OCc2ccc(F)cc2)CC1,2.64514,0.817002145671,3.135914573226632
294,C[C@H]1CCC[C@@H](C)N1C(=O)[C@@H]1COCCO1,1.1913,0.683511548261,3.545385386417818
295,CC(C)[C@@H](C)CC(=O)NNC(=S)NC1CCCCC1,2.4966,0.547991609652,2.7947608901835204
296,Cc1cccc(NC(=O)CN2C(=O)/C(=C3\SC(=S)N(Cc4ccco4)C3=O)c3ccccc32)c1,4.34492,0.40626745845299994,2.5113349385768617
297,CC(=O)N[C@@H]1C(=O)C[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,3.202,0.7831696964079999,4.247595679540866
298,CCCNC(=O)[C@H]1CS[C@H](c2ccccc2O)N1C(C)=O,1.8809,0.8964899320309999,3.087670662776105
299,Cc1ccc(N2CC[C@H](C(=O)NC[C@@H](CC(C)C)N3CCOCC3)C2=O)cc1,2.21102,0.7309916831409999,3.175725776611406
300,COc1ccc(NC(=O)CCc2ccc3c(c2)OCCO3)cc1OC,3.0463,0.863250380594,1.8826839284843349
301,Cc1ccc(C(F)(F)F)cc1/C=C/C(=O)[O-],1.77692,0.7302420721770001,2.7360803434802
302,Cc1ccccc1C(=O)Nc1ccc(N2CC[NH+](Cc3ccccc3)CC2)cc1,3.15242,0.697074269757,2.8020158717474697
303,c1cc(C[NH2+]Cc2ccco2)cc(OC2CCCC2)c1,2.8646,0.871295721356,3.04075271846836
304,O=C(c1cccs1)N(Cc1ccc(F)cc1)Cc1cc(-c2ccccc2)cn2nnnc12,4.8345,0.36048728413099995,2.549660105734725
305,COc1ccccc1CC(=O)N[C@@H]1CS(=O)(=O)C[C@H]1Cl,0.7583,0.846108840713,3.032988861366915
306,c1cc(-c2nc3c4cn[nH]c4ncn3n2)ccc1COc1ccc2c(c1)CCC2,3.7353,0.49744405974699996,2.5941614732453644
307,CN(C(=O)c1ccc(Cl)cc1O)C1CCC(=O)CC1,2.6293,0.903566347245,2.3286205411576533
308,CNC(=O)CNS(=O)(=O)c1cccc(C(F)(F)F)c1,0.7297,0.874555237367,2.0486427896783628
309,Cc1ccc(S(=O)(=O)N2C[C@@H](CC(=O)[O-])c3ccccc32)c(C)c1,1.73594,0.8527270948360001,3.131172238545741
310,Cc1cc(N)nc(SCC(=O)NC[C@@H](c2ccccc2)C(C)C)n1,3.01532,0.589585065358,2.7573857026935333
311,Cn1cc(C(N)=O)c(NC(=O)c2ccc3sccc3c2)n1,1.986,0.778781870192,2.4237932944869267
312,COc1cc2c(cc1O)[C@H](c1cnc(-c3cccc(C)c3)nc1)CC(=O)N2,3.6403199999999996,0.67771990514,2.9666751866035352
313,CC(=O)Nc1ccc(O[C@H](C)c2nc(C(C)(C)C)no2)cc1,3.4655,0.9152714373890001,2.67684258195227
314,O=C(c1c(-c2ccccc2)nc2sc3c(n12)CCCC3)C(F)(F)F,4.6866,0.600855370373,2.6915737542162628
315,CC(C)CNC(=O)NC(=O)[C@@H](C)Nc1ccc(OC(C)C)cc1,2.7560000000000002,0.7173507408230001,2.4982425957542347
316,C=C[C@](C)(O)CC[C@H]1C(C)=CC(=O)[C@H]2C(C)(C)CCC[C@@]21C,4.6814,0.731644833407,4.432208084675887
317,CC[C@H](C)Sc1nncn1-c1ccccc1C,3.4663199999999996,0.758338669946,2.6910013835291458
318,COCC(=O)N1CCCc2ccc(NC(=O)c3cccc(Br)c3)cc21,3.627,0.826629194795,2.0771786467941933
319,C[C@H](Oc1cccc(Cl)c1)C(=O)Nc1ccc2ccccc2c1,4.8992,0.708710072307,2.137347738998088
320,Cc1cc(Br)ccc1SCC(=O)N1CCC(C(=O)c2ccc3c(c2)OCCO3)CC1,4.742319999999999,0.42800289687299997,2.3767287733464197
321,Nc1ccc2c(c1)CN(C(=O)c1ccc(Cl)cn1)CC2,2.5157,0.818882353103,2.167516605108037
322,C[C@H](CN(C)C(=O)c1ccc(F)c(F)c1F)C(=O)[O-],0.5619,0.768315758044,3.2274848244909715
323,NC(=O)c1ccc(SCC(=O)Nc2ccc3c(c2)Cc2ccccc2-3)c([N+](=O)[O-])c1,3.9957,0.26864531534,2.2813098698422625
324,CN(C(=O)CSCC(F)(F)F)c1cccc([N+](=O)[O-])c1,2.8531,0.615060796624,2.5554864775394783
325,C=CCn1c(SCC(=O)Nc2cc(C)on2)nnc1[C@H]1COc2ccccc2O1,3.00382,0.460741122557,3.078780080352672
326,CC(=O)N[C@@H](CC(=O)Nc1ccnn1Cc1ccc(C)o1)c1ccccc1,3.03882,0.665004254525,2.7618474143757616
327,CNC(=O)Cc1nc(C[NH+](C)C2CCC(c3ccccc3)CC2)cs1,2.1727,0.834035486582,3.7274619994036935
328,COCCOc1c(Cl)cccc1NC(=O)Cc1c[nH]c2ccccc12,4.0277,0.604176877657,2.0942012361766427
329,COCCN1[C@@H](C)CN(C(=O)C[NH+](C)C2CC2)C[C@H]1C,-0.7689,0.7276991345370001,4.595486039794257
330,CSc1nncn1/N=C\c1cc(Cl)ccc1F,2.6747,0.633576406128,2.7209079279944017
331,CC(C)(C)OC(=O)N1CC[C@H]2CC(=O)[C@H]2C1,1.8324,0.635840762415,3.0838684237437137
332,C[C@@H](CCO)SCc1ccccc1OC(F)F,3.2921,0.8032631473549999,2.794523171581518
333,C[C@@H]1C[C@@H]1C(=O)Nc1ccc(F)cc1C(=O)NC1CCC(O)CC1,2.4535,0.7909368603370001,2.8769825133221385
334,COc1ccccc1CNC(=O)COc1ncnc2oc(C)c(C)c12,2.5434400000000004,0.739991585753,2.346515591539589
335,Fc1ccc(F)c(C[NH+]2CCC(n3cc(-c4cccnc4)nn3)CC2)c1F,2.1774,0.71471905096,3.60609874290311
336,O=C(C[NH+]1CCC(C(=O)c2ccc(Cl)cc2)CC1)NC[C@H]1COCCO1,0.3492,0.7132990039429999,3.8769337911522506
337,CCC[NH+](C)C[C@H]1CCN(C(=O)Nc2cc(NC(C)=O)ccc2C)C1,1.7319200000000001,0.739325971664,3.7509121039155726
338,Cc1nc2ncnn2c(NCCOC2CCCCCC2)c1C,2.89244,0.673932516029,2.636526482186758
339,C[C@H]1CN(Cc2cnn(-c3ccccc3)n2)C[C@H](C)S1,2.5931,0.8668894986139999,3.354093235613357
340,COc1cc(OC)cc([C@@H](N[C@@H](C)c2ccc(F)cn2)c2[nH+]ccn2C)c1,2.8307,0.688975217065,4.077611059466056
341,CC(C)CCc1noc(C[NH+](C)[C@H]2CCC[C@@H]2S(C)(=O)=O)n1,0.6386,0.808175276286,4.666611037487011
342,CCc1nc2n(n1)CCC[C@H]2NC(=O)c1ccc(-n2cc(C)cn2)cc1,2.59952,0.782326970526,3.0798199449984036
343,C[C@@H](NC(=O)c1ccccc1CSc1nc2ccccc2[nH]1)C1CC1,4.3835,0.620433953779,2.626933153249848
344,O=C([C@H]1CCCN1S(=O)(=O)N1CCCCC1)N1CCSCC1,0.7569,0.7687816799539999,2.937505548985236
345,Cn1c(=O)c(=O)n(CC(=O)N2CCC3(CC2)OCCO3)c2cccnc21,-0.5393,0.69472752238,3.1498612506117087
346,COc1ccc(C(=O)N(CC2=CC=C[C@@H]3N=CC=C23)C2CC2)cc1,3.1754,0.824029325065,3.452897747819076
347,CCc1ccc(-c2nc(N)ccc2[N+](=O)[O-])cc1,2.8014,0.6591637860189999,2.097790195222684
348,c1csc([C@@H]2CN(Cc3cnc(C4CCC4)s3)CCO2)c1,4.0456,0.8188651464390001,3.23226356480066
349,O=S(=O)(/N=C(\[O-])c1ccsc1)N1CCCC1,0.1956,0.588966509617,3.2839823215021786
350,Cc1nccn1CC(=O)N1CCCC[C@@H]1CCNC(=O)c1ccccc1,2.39272,0.866428850253,2.6351904065368656
351,C[C@H](Sc1nnc(-c2ccc(Cl)cc2)n1C[C@H]1CCCO1)C(=O)Nc1ccc2c(c1)OCO2,4.6255,0.46554624702299996,3.0827084557791906
352,COc1ccc(-n2nnc(-c3nc(-c4ccc5c(c4)OCO5)cs3)c2C)cc1OC,4.11212,0.460603313688,2.477026817884079
353,CN(c1ccccc1)S(=O)(=O)c1ccc2c(c1)C(C)(C)C(=O)N2,2.7414,0.9359389846089999,2.2736013114353733
354,Cc1cc(S(=O)(=O)N2CCN(C(=O)[C@H]3C[C@H]3c3ccc(Cl)cc3)CC2)c(C)s1,3.6549400000000003,0.7120918209999999,3.060452950605864
355,O=C(Nc1ccc(Oc2ccc(Cl)nn2)cc1)[C@@H](O)c1ccccc1,3.5944,0.711944097083,2.5271023840190794
356,CCCc1cc(=O)n2c(n1)SC[C@@H]2CC(=O)Nc1cccc(Cl)c1Cl,4.1782,0.7379727485690001,3.046356504898198
357,Cc1ccc(NC(=O)CSc2nnc([C@@H]3CCCN3C(=O)c3cccc(C)c3)n2C)cc1,4.14004,0.550365693894,2.667786199621297
358,Cc1noc(C)c1CCCNC(=O)N[C@H]1CC(=O)N(C2CC2)C1,1.28654,0.7820500924410001,2.938927218893191
359,CC(C)(C)[C@@H]1CCC(=O)[C@@H](CN2CCOCC2)C1,2.3501,0.7571015079699999,3.1928177786806784
360,COc1cc(/C=C2\SC([N-]c3cccc(C(=O)[O-])c3)=NC2=O)cc(OC)c1O,2.4486,0.76728460434,3.624698668923018
361,C=CCO[C@H](C)C(=O)Nc1ccc(F)cc1Br,3.1178,0.8377187539309999,2.623849920318444
362,O=C(CN1CCN(Cc2ccc(F)c(F)c2)CC1)c1cccs1,3.0268,0.7757919576700001,2.0384173953514555
363,CC[NH+]1C[C@H](c2ccccc2)CC2(CCN(C(=O)c3ccon3)CC2)C1,1.9893,0.921901570746,4.599936281492836
364,C[C@H]1C[C@H]([NH+]2CC[C@H](S(=O)(=O)NC3CC3)C2)CC(C)(C)C1,0.9402,0.823084126126,5.111098444249652
365,CC[C@H](Sc1cc(C)c2cccc(C)c2n1)C(=O)Nc1nc2ccc(S(N)(=O)=O)cc2s1,4.61814,0.36741348773599997,3.0409107943006024
366,COC(=O)[C@]1(NC2CC2)CC[C@H](Sc2ncc(C)cn2)C1,2.09342,0.666413636776,3.806593519405157
367,COc1ccccc1Nc1nn(CN(C)OC)c(=S)s1,2.87699,0.6486048205439999,2.74473447671012
368,Cc1cc(C)c(C)c(S(=O)(=O)/N=C(\[O-])c2cc(C3CC3)n(C(C)(C)C)n2)c1C,3.24498,0.57080876993,3.31994832443084
369,CC(C)(O)C#Cc1ccc(C[NH2+][C@H]2CCCN(c3nc4ccccc4s3)C2)s1,3.2126,0.637363679045,3.944912324983732
370,COc1ccc(OC)c(S(=O)(=O)n2cc3c(=O)n(C)c(=O)n(C)c3n2)c1,-0.3121,0.631142580754,2.6057512477054203
371,C/[NH+]=C(/NCc1noc(C(C)(C)C)n1)N[C@@H](C)c1ccc(F)cc1F,1.1521,0.575694147766,3.7655789677294846
372,Cc1nnsc1C(=O)Nc1nnc(-c2ccc(Br)cc2)o1,2.91132,0.7596288517280001,2.409599774278324
373,CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CC[C@@H](C)[C@H](O)C1,0.3379,0.760425305523,4.184749685707667
374,O=C([O-])[C@H]1CCCCN1C(=O)CSCc1ccccc1,1.0508,0.824785695936,2.8178026719788125
375,Cc1cccc([C@H](O)C[C@@H]2CCCCC[NH2+]2)c1,1.92452,0.828368323921,4.0312096692231965
376,O=C(C1CCCCC1)N1CCN(Cn2cc(Br)cn2)CC1,2.3276,0.836883606101,2.311671110974414
377,Cc1ccccc1COc1ccc([C@@H]2C3=C(CCCC3=O)Nc3nnnn32)cc1,3.5825199999999997,0.718662233822,3.132501567101219
378,CCO[C@@H]1C[C@@H]([NH+](C)C[C@@H]2CCCN(S(C)(=O)=O)C2)C12CCCCC2,1.3006,0.772202539913,5.0750771702425785
379,CCn1c(=O)c(=O)[nH]c2cc(C(=O)NN3C(=O)N[C@](C)(c4ccccc4)C3=O)ccc21,0.8217,0.43050987645800004,2.9620366492981423
380,COc1cc(OC)cc([C@@H](NC(=O)N(C)C2CCCCC2)c2nccn2C)c1,3.5008,0.806423371553,2.9284140235664413
381,O=C1[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C(=O)N1CN(C(=O)C(F)(F)F)c1cccc(C(F)(F)F)c1,3.3653,0.410344189957,4.594802100832382
382,CCNc1ncc(COc2cccc3ccccc23)s1,4.3071,0.726552722063,2.0990670339833546
383,Cc1noc(C)c1CCCNC(=O)c1c(C)nn(Cc2ccccc2)c1C,3.51568,0.634646901291,2.2335709011092764
384,C[C@H]1CC([NH2+][C@@H](C)c2c[nH]c3cc(F)ccc23)C[C@H](C)O1,2.8874,0.889642806945,4.334335811814563
385,C/C(=C1/SC(=O)N(c2ccc(Cl)cc2)C1=O)c1ccc(Br)cc1,5.7335,0.58349308769,2.296813571050756
386,Cc1ccc(NC(=O)C[C@H]2SC([N-]c3ccc(N(C)C)cc3)=NC2=O)c(C)c1,4.40144,0.779281935887,3.627882213215158
387,CO[C@H]1CCCC[C@H]1NC(=O)NC[C@H](c1cccc(F)c1)[NH+](C)C,1.2681,0.740120341095,4.043243079008988
388,Cc1nn(C)c(C)c1CN[C@H]1CCC[NH2+]C1,-0.14765999999999999,0.77239094016,4.0954669308830765
389,Cc1cc(=O)[nH]c(SCC(=O)N2C[C@]3(C)C[C@H]2CC(C)(C)C3)n1,2.59762,0.6791437494050001,4.334279950878832
390,COC1CC[NH+](Cn2nc(-c3ccc(C)cc3)n(C)c2=S)CC1,1.57771,0.8710426326540001,3.6284207197193954
391,C[NH2+][C@]1(C(=O)[O-])CCC[C@@H](OCC2CCCCC2)C1,0.2078,0.794865506424,4.411583501341485
392,Cc1nnc(SCC(=O)c2cc(C)n(CC(F)(F)F)c2C)s1,3.8021599999999998,0.589916901533,2.5709588200290003
393,CC(C)CN(CCC#N)C(=O)NC[C@@H]1CC[C@H](C(=O)[O-])O1,-0.13482,0.726075222975,3.8535013901249817
394,Cc1cc(CN2CCN3C(=O)NC[C@@H]3C2)cc(C)c1OC(F)F,2.11424,0.9257364495460001,3.105081065047038
395,CCNC(=O)c1cccc(NC(=O)NCCCSC)c1,2.3109,0.6770942110959999,1.92108859758924
396,Cn1c(-c2cccc3ccccc23)nn(CN2CCOCC2)c1=S,3.0609900000000003,0.678597899588,2.3248145622317757
397,CCCCCN1C(=O)/C(=C/c2ccc(O)c(OCC)c2)SC1=S,4.1823,0.435781495788,2.2191215037430645
398,N#CCCN(Cc1ccccc1)C(=S)NC(=O)c1cccc(Cl)c1,3.7705800000000003,0.802926830483,2.1087565596461246
399,CCCS(=O)(=O)c1ccccc1C(=O)Nc1nnc(CC)s1,2.5365,0.871865219511,2.2278532436936924
400,CNC(=O)[C@H](C)CN(C)Cc1cc(=O)n2cccc(C)c2[nH+]1,0.23592,0.880916786852,4.0697818127215
401,COCCNC(=O)/C(C#N)=C/c1cccc(O)c1,1.06178,0.46837875393600004,2.2131286567611457
402,CNC(=O)CN1c2ccccc2C(=O)N(C)[C@H]1c1ccccc1O,1.729,0.908245275906,2.8569643479288938
403,CC(=O)N[C@H](C)C(=O)Nc1ccc(Sc2nncs2)c(Cl)c1,2.8058,0.854635207724,2.8845179791779945
404,CC[n+]1c(N)n(CCOc2ccc(Cl)cc2Cl)c2ccccc21,3.9167,0.684849729525,2.4269984711986847
405,COC(=O)CCCc1nnc(NC(=O)N2CCC[C@@H]3CCC[C@@H]32)s1,2.8302,0.8181840852310001,3.1647110630332964
406,O=C(N[C@H]1CCCC[C@H]1OC1CCCC1)c1ccc([N+](=O)[O-])cc1,3.595,0.643165798902,2.9133050429664067
407,O=C(CCOc1ccccc1)NNC(=O)CC1(O)CCCC1,1.2981,0.6991617997,2.236204675868075
408,C=CCN(CC(=O)[O-])C(=O)[C@@H](C[NH3+])C(C)C,-1.735,0.557081917218,4.421406893359624
409,O=C(CCn1ccccc1=O)NCC1(c2ccccc2)CC1,2.0864,0.890855879594,2.1689783022417037
410,COc1cc(C)c([C@@H](C)NC(=O)CSC2CCCC2)cc1OC,3.86522,0.794186311011,2.677682747739345
411,C=CCNC(=O)Nc1ccc(F)c(NC(=O)OC)c1,2.3115,0.733370458684,2.072317582577771
412,Oc1ccccc1/C=[NH+]/CCC/[NH+]=C/c1ccccc1O,-0.8129,0.43305370617399996,3.975631514505309
